Range,REF,PropertyName,PropertyDescription,PropertyDescriptionShort,PropertyFilter,PropertyFilterShort,Source,SectorCount,PublicCount,Type,Subtype,Year,YearDesc,File,Field,DataType,DataTypeAlt,RecordFilterBy,Filter,FilterValue,Filter2,Filter2Value,Filter3,Filter3Value,Filter4,Filter4Value,Filter5,Filter5Value,ShouldBeNormalised,NormalisedLookup,CompoundFields,ReturnMultipleRecords,IgnoreMapping
England,25_KS2P_RWMEXP_TOT_ENG,RwmExpected_Tot_Cohort_Eng_Current_Num,"Reading, writing and maths expected standard",RwmExpected,Total,Tot,EES,0,0,KS2_Performance,Performance,,,,,,,,,,,,,,,,,,,,,,
England,25_KS2P_RWMEXP_READ_TOT_ENG,RwmExpected_Reading_Tot_Cohort_Eng_Current_Num,"Reading, writing and maths expected standard",RwmExpected,Total,Tot,EES,0,0,KS2_Performance,Performance,,,,,,,,subject,Reading,,,,,,,,,,,,,
England,25_KS2P_RWMEXP_WRIT_TOT_ENG,RwmExpected_Writing_Tot_Cohort_Eng_Current_Num,"Reading, writing and maths expected standard",RwmExpected,Total,Tot,EES,0,0,KS2_Performance,Performance,,,,,,,,subject,Writing,,,,,,,,,,,,,
England,25_KS2P_RWMEXP_MATH_TOT_ENG,RwmExpected_Maths_Tot_Cohort_Eng_Current_Num,"Reading, writing and maths expected standard",RwmExpected,Total,Tot,EES,0,0,KS2_Performance,Performance,,,,,,,,subject,Maths,,,,,,,,,,,,,
England,25_KS2P_RWMEXP_BOY_ENG,RwmExpected_Boy_Cohort_Eng_Current_Num,"Reading, writing and maths expected standard",RwmExpected,Boys,Boy,EES,0,0,KS2_Performance,Performance,,,,,,,,,,,,,,,,,,,,,,
England,25_KS2P_RWMEXP_READ_BOY_ENG,RwmExpected_Reading_Boy_Cohort_Eng_Current_Num,"Reading, writing and maths expected standard",RwmExpected,Boys,Boy,EES,0,0,KS2_Performance,Performance,,,,,,,,subject,Reading,,,,,,,,,,,,,
England,25_KS2P_RWMEXP_WRIT_BOY_ENG,RwmExpected_Writing_Boy_Cohort_Eng_Current_Num,"Reading, writing and maths expected standard",RwmExpected,Boys,Boy,EES,0,0,KS2_Performance,Performance,,,,,,,,subject,Writing,,,,,,,,,,,,,
England,25_KS2P_RWMEXP_MATH_BOY_ENG,RwmExpected_Maths_Boy_Cohort_Eng_Current_Num,"Reading, writing and maths expected standard",RwmExpected,Boys,Boy,EES,0,0,KS2_Performance,Performance,,,,,,,,subject,Maths,,,,,,,,,,,,,
England,25_KS2P_RWMEXP_GRL_ENG,RwmExpected_Grl_Cohort_Eng_Current_Num,"Reading, writing and maths expected standard",RwmExpected,Girls,Grl,EES,0,0,KS2_Performance,Performance,,,,,,,,,,,,,,,,,,,,,,
England,25_KS2P_RWMEXP_READ_GRL_ENG,RwmExpected_Reading_Grl_Cohort_Eng_Current_Num,"Reading, writing and maths expected standard",RwmExpected,Girls,Grl,EES,0,0,KS2_Performance,Performance,,,,,,,,subject,Reading,,,,,,,,,,,,,
England,25_KS2P_RWMEXP_WRIT_GRL_ENG,RwmExpected_Writing_Grl_Cohort_Eng_Current_Num,"Reading, writing and maths expected standard",RwmExpected,Girls,Grl,EES,0,0,KS2_Performance,Performance,,,,,,,,subject,Writing,,,,,,,,,,,,,
England,25_KS2P_RWMEXP_MATH_GRL_ENG,RwmExpected_Maths_Grl_Cohort_Eng_Current_Num,"Reading, writing and maths expected standard",RwmExpected,Girls,Grl,EES,0,0,KS2_Performance,Performance,,,,,,,,subject,Maths,,,,,,,,,,,,,
England,25_KS2P_RWMEXP_DIS_ENG,RwmExpected_Dis_Cohort_Eng_Current_Num,"Reading, writing and maths expected standard",RwmExpected,Disadvantaged,Dis,EES,0,0,KS2_Performance,Performance,,,,,,,,,,,,,,,,,,,,,,
England,25_KS2P_RWMEXP_READ_DIS_ENG,RwmExpected_Reading_Dis_Cohort_Eng_Current_Num,"Reading, writing and maths expected standard",RwmExpected,Disadvantaged,Dis,EES,0,0,KS2_Performance,Performance,,,,,,,,subject,Reading,,,,,,,,,,,,,
England,25_KS2P_RWMEXP_WRIT_DIS_ENG,RwmExpected_Writing_Dis_Cohort_Eng_Current_Num,"Reading, writing and maths expected standard",RwmExpected,Disadvantaged,Dis,EES,0,0,KS2_Performance,Performance,,,,,,,,subject,Writing,,,,,,,,,,,,,
England,25_KS2P_RWMEXP_MATH_DIS_ENG,RwmExpected_Maths_Dis_Cohort_Eng_Current_Num,"Reading, writing and maths expected standard",RwmExpected,Disadvantaged,Dis,EES,0,0,KS2_Performance,Performance,,,,,,,,subject,Maths,,,,,,,,,,,,,
England,25_KS2P_RWMEXP_NDI_ENG,RwmExpected_NDi_Cohort_Eng_Current_Num,"Reading, writing and maths expected standard",RwmExpected,Not disadvantaged,NDi,EES,0,0,KS2_Performance,Performance,,,,,,,,,,,,,,,,,,,,,,
England,25_KS2P_RWMEXP_READ_NDI_ENG,RwmExpected_Reading_NDi_Cohort_Eng_Current_Num,"Reading, writing and maths expected standard",RwmExpected,Not disadvantaged,NDi,EES,0,0,KS2_Performance,Performance,,,,,,,,subject,Reading,,,,,,,,,,,,,
England,25_KS2P_RWMEXP_WRIT_NDI_ENG,RwmExpected_Writing_NDi_Cohort_Eng_Current_Num,"Reading, writing and maths expected standard",RwmExpected,Not disadvantaged,NDi,EES,0,0,KS2_Performance,Performance,,,,,,,,subject,Writing,,,,,,,,,,,,,
England,25_KS2P_RWMEXP_MATH_NDI_ENG,RwmExpected_Maths_NDi_Cohort_Eng_Current_Num,"Reading, writing and maths expected standard",RwmExpected,Not disadvantaged,NDi,EES,0,0,KS2_Performance,Performance,,,,,,,,subject,Maths,,,,,,,,,,,,,
England,25_KS2P_RWMEXP_SENEHC_ENG,RwmExpected_SENEHC_Cohort_Eng_Current_Num,"Reading, writing and maths expected standard",RwmExpected,SEN EHC,SENEHC,EES,0,0,KS2_Performance,Performance,,,,,,,,,,,,,,,,,,,,,,
England,25_KS2P_RWMEXP_READ_SENEHC_ENG,RwmExpected_Reading_SENEHC_Cohort_Eng_Current_Num,"Reading, writing and maths expected standard",RwmExpected,SEN EHC,SENEHC,EES,0,0,KS2_Performance,Performance,,,,,,,,subject,Reading,,,,,,,,,,,,,
England,25_KS2P_RWMEXP_WRIT_SENEHC_ENG,RwmExpected_Writing_SENEHC_Cohort_Eng_Current_Num,"Reading, writing and maths expected standard",RwmExpected,SEN EHC,SENEHC,EES,0,0,KS2_Performance,Performance,,,,,,,,subject,Writing,,,,,,,,,,,,,
England,25_KS2P_RWMEXP_MATH_SENEHC_ENG,RwmExpected_Maths_SENEHC_Cohort_Eng_Current_Num,"Reading, writing and maths expected standard",RwmExpected,SEN EHC,SENEHC,EES,0,0,KS2_Performance,Performance,,,,,,,,subject,Maths,,,,,,,,,,,,,
England,25_KS2P_RWMEXP_SENSUP_ENG,RwmExpected_SENSup_Cohort_Eng_Current_Num,"Reading, writing and maths expected standard",RwmExpected,SEN support,SENSup,EES,0,0,KS2_Performance,Performance,,,,,,,,,,,,,,,,,,,,,,
England,25_KS2P_RWMEXP_READ_SENSUP_ENG,RwmExpected_Reading_SENSup_Cohort_Eng_Current_Num,"Reading, writing and maths expected standard",RwmExpected,SEN support,SENSup,EES,0,0,KS2_Performance,Performance,,,,,,,,subject,Reading,,,,,,,,,,,,,
England,25_KS2P_RWMEXP_WRIT_SENSUP_ENG,RwmExpected_Writing_SENSup_Cohort_Eng_Current_Num,"Reading, writing and maths expected standard",RwmExpected,SEN support,SENSup,EES,0,0,KS2_Performance,Performance,,,,,,,,subject,Writing,,,,,,,,,,,,,
England,25_KS2P_RWMEXP_MATH_SENSUP_ENG,RwmExpected_Maths_SENSup_Cohort_Eng_Current_Num,"Reading, writing and maths expected standard",RwmExpected,SEN support,SENSup,EES,0,0,KS2_Performance,Performance,,,,,,,,subject,Maths,,,,,,,,,,,,,
England,25_KS2P_RWMEXP_NOSEN_ENG,RwmExpected_NoSEN_Cohort_Eng_Current_Num,"Reading, writing and maths expected standard",RwmExpected,No SEN,NoSEN,EES,0,0,KS2_Performance,Performance,,,,,,,,,,,,,,,,,,,,,,
England,25_KS2P_RWMEXP_READ_NOSEN_ENG,RwmExpected_Reading_NoSEN_Cohort_Eng_Current_Num,"Reading, writing and maths expected standard",RwmExpected,No SEN,NoSEN,EES,0,0,KS2_Performance,Performance,,,,,,,,subject,Reading,,,,,,,,,,,,,
England,25_KS2P_RWMEXP_WRIT_NOSEN_ENG,RwmExpected_Writing_NoSEN_Cohort_Eng_Current_Num,"Reading, writing and maths expected standard",RwmExpected,No SEN,NoSEN,EES,0,0,KS2_Performance,Performance,,,,,,,,subject,Writing,,,,,,,,,,,,,
England,25_KS2P_RWMEXP_MATH_NOSEN_ENG,RwmExpected_Maths_NoSEN_Cohort_Eng_Current_Num,"Reading, writing and maths expected standard",RwmExpected,No SEN,NoSEN,EES,0,0,KS2_Performance,Performance,,,,,,,,subject,Maths,,,,,,,,,,,,,
England,25_KS2P_RWMEXP_EFL_ENG,RwmExpected_EFL_Cohort_Eng_Current_Num,"Reading, writing and maths expected standard",RwmExpected,English first language,EFL,EES,0,0,KS2_Performance,Performance,,,,,,,,,,,,,,,,,,,,,,
England,25_KS2P_RWMEXP_READ_EFL_ENG,RwmExpected_Reading_EFL_Cohort_Eng_Current_Num,"Reading, writing and maths expected standard",RwmExpected,English first language,EFL,EES,0,0,KS2_Performance,Performance,,,,,,,,subject,Reading,,,,,,,,,,,,,
England,25_KS2P_RWMEXP_WRIT_EFL_ENG,RwmExpected_Writing_EFL_Cohort_Eng_Current_Num,"Reading, writing and maths expected standard",RwmExpected,English first language,EFL,EES,0,0,KS2_Performance,Performance,,,,,,,,subject,Writing,,,,,,,,,,,,,
England,25_KS2P_RWMEXP_MATH_EFL_ENG,RwmExpected_Maths_EFL_Cohort_Eng_Current_Num,"Reading, writing and maths expected standard",RwmExpected,English first language,EFL,EES,0,0,KS2_Performance,Performance,,,,,,,,subject,Maths,,,,,,,,,,,,,
England,25_KS2P_RWMEXP_EAL_ENG,RwmExpected_EAL_Cohort_Eng_Current_Num,"Reading, writing and maths expected standard",RwmExpected,English as an additional language,EAL,EES,0,0,KS2_Performance,Performance,,,,,,,,,,,,,,,,,,,,,,
England,25_KS2P_RWMEXP_READ_EAL_ENG,RwmExpected_Reading_EAL_Cohort_Eng_Current_Num,"Reading, writing and maths expected standard",RwmExpected,English as an additional language,EAL,EES,0,0,KS2_Performance,Performance,,,,,,,,subject,Reading,,,,,,,,,,,,,
England,25_KS2P_RWMEXP_WRIT_EAL_ENG,RwmExpected_Writing_EAL_Cohort_Eng_Current_Num,"Reading, writing and maths expected standard",RwmExpected,English as an additional language,EAL,EES,0,0,KS2_Performance,Performance,,,,,,,,subject,Writing,,,,,,,,,,,,,
England,25_KS2P_RWMEXP_MATH_EAL_ENG,RwmExpected_Maths_EAL_Cohort_Eng_Current_Num,"Reading, writing and maths expected standard",RwmExpected,English as an additional language,EAL,EES,0,0,KS2_Performance,Performance,,,,,,,,subject,Maths,,,,,,,,,,,,,
England,25_KS2P_RWMEXP_NMO_ENG,RwmExpected_NMo_Cohort_Eng_Current_Num,"Reading, writing and maths expected standard",RwmExpected,Non-mobile,NMo,EES,0,0,KS2_Performance,Performance,,,,,,,,,,,,,,,,,,,,,,
England,25_KS2P_RWMEXP_READ_NMO_ENG,RwmExpected_Reading_NMo_Cohort_Eng_Current_Num,"Reading, writing and maths expected standard",RwmExpected,Non-mobile,NMo,EES,0,0,KS2_Performance,Performance,,,,,,,,subject,Reading,,,,,,,,,,,,,
England,25_KS2P_RWMEXP_WRIT_NMO_ENG,RwmExpected_Writing_NMo_Cohort_Eng_Current_Num,"Reading, writing and maths expected standard",RwmExpected,Non-mobile,NMo,EES,0,0,KS2_Performance,Performance,,,,,,,,subject,Writing,,,,,,,,,,,,,
England,25_KS2P_RWMEXP_MATH_NMO_ENG,RwmExpected_Maths_NMo_Cohort_Eng_Current_Num,"Reading, writing and maths expected standard",RwmExpected,Non-mobile,NMo,EES,0,0,KS2_Performance,Performance,,,,,,,,subject,Maths,,,,,,,,,,,,,
England,25_KS2P_RWMEXP_MOB_ENG,RwmExpected_Mob_Cohort_Eng_Current_Num,"Reading, writing and maths expected standard",RwmExpected,Mobile,Mob,EES,0,0,KS2_Performance,Performance,,,,,,,,,,,,,,,,,,,,,,
England,25_KS2P_RWMEXP_READ_MOB_ENG,RwmExpected_Reading_Mob_Cohort_Eng_Current_Num,"Reading, writing and maths expected standard",RwmExpected,Mobile,Mob,EES,0,0,KS2_Performance,Performance,,,,,,,,subject,Reading,,,,,,,,,,,,,
England,25_KS2P_RWMEXP_WRIT_MOB_ENG,RwmExpected_Writing_Mob_Cohort_Eng_Current_Num,"Reading, writing and maths expected standard",RwmExpected,Mobile,Mob,EES,0,0,KS2_Performance,Performance,,,,,,,,subject,Writing,,,,,,,,,,,,,
England,25_KS2P_RWMEXP_MATH_MOB_ENG,RwmExpected_Maths_Mob_Cohort_Eng_Current_Num,"Reading, writing and maths expected standard",RwmExpected,Mobile,Mob,EES,0,0,KS2_Performance,Performance,,,,,,,,subject,Maths,,,,,,,,,,,,,
England,25_KS2P_RWMHIG_TOT_ENG,RwmHigher_Tot_Cohort_Eng_Current_Num,"Reading, writing and maths higher standard",RwmHigher,Total,Tot,EES,0,0,KS2_Performance,Performance,,,,,,,,,,,,,,,,,,,,,,
England,25_KS2P_RWMHIG_READ_TOT_ENG,RwmHigher_Reading_Tot_Cohort_Eng_Current_Num,"Reading, writing and maths higher standard",RwmHigher,Total,Tot,EES,0,0,KS2_Performance,Performance,,,,,,,,subject,Reading,,,,,,,,,,,,,
England,25_KS2P_RWMHIG_WRIT_TOT_ENG,RwmHigher_Writing_Tot_Cohort_Eng_Current_Num,"Reading, writing and maths higher standard",RwmHigher,Total,Tot,EES,0,0,KS2_Performance,Performance,,,,,,,,subject,Writing,,,,,,,,,,,,,
England,25_KS2P_RWMHIG_MATH_TOT_ENG,RwmHigher_Maths_Tot_Cohort_Eng_Current_Num,"Reading, writing and maths higher standard",RwmHigher,Total,Tot,EES,0,0,KS2_Performance,Performance,,,,,,,,subject,Maths,,,,,,,,,,,,,
England,25_KS2P_RWMHIG_BOY_ENG,RwmHigher_Boy_Cohort_Eng_Current_Num,"Reading, writing and maths higher standard",RwmHigher,Boys,Boy,EES,0,0,KS2_Performance,Performance,,,,,,,,,,,,,,,,,,,,,,
England,25_KS2P_RWMHIG_READ_BOY_ENG,RwmHigher_Reading_Boy_Cohort_Eng_Current_Num,"Reading, writing and maths higher standard",RwmHigher,Boys,Boy,EES,0,0,KS2_Performance,Performance,,,,,,,,subject,Reading,,,,,,,,,,,,,
England,25_KS2P_RWMHIG_WRIT_BOY_ENG,RwmHigher_Writing_Boy_Cohort_Eng_Current_Num,"Reading, writing and maths higher standard",RwmHigher,Boys,Boy,EES,0,0,KS2_Performance,Performance,,,,,,,,subject,Writing,,,,,,,,,,,,,
England,25_KS2P_RWMHIG_MATH_BOY_ENG,RwmHigher_Maths_Boy_Cohort_Eng_Current_Num,"Reading, writing and maths higher standard",RwmHigher,Boys,Boy,EES,0,0,KS2_Performance,Performance,,,,,,,,subject,Maths,,,,,,,,,,,,,
England,25_KS2P_RWMHIG_GRL_ENG,RwmHigher_Grl_Cohort_Eng_Current_Num,"Reading, writing and maths higher standard",RwmHigher,Girls,Grl,EES,0,0,KS2_Performance,Performance,,,,,,,,,,,,,,,,,,,,,,
England,25_KS2P_RWMHIG_READ_GRL_ENG,RwmHigher_Reading_Grl_Cohort_Eng_Current_Num,"Reading, writing and maths higher standard",RwmHigher,Girls,Grl,EES,0,0,KS2_Performance,Performance,,,,,,,,subject,Reading,,,,,,,,,,,,,
England,25_KS2P_RWMHIG_WRIT_GRL_ENG,RwmHigher_Writing_Grl_Cohort_Eng_Current_Num,"Reading, writing and maths higher standard",RwmHigher,Girls,Grl,EES,0,0,KS2_Performance,Performance,,,,,,,,subject,Writing,,,,,,,,,,,,,
England,25_KS2P_RWMHIG_MATH_GRL_ENG,RwmHigher_Maths_Grl_Cohort_Eng_Current_Num,"Reading, writing and maths higher standard",RwmHigher,Girls,Grl,EES,0,0,KS2_Performance,Performance,,,,,,,,subject,Maths,,,,,,,,,,,,,
England,25_KS2P_RWMHIG_DIS_ENG,RwmHigher_Dis_Cohort_Eng_Current_Num,"Reading, writing and maths higher standard",RwmHigher,Disadvantaged,Dis,EES,0,0,KS2_Performance,Performance,,,,,,,,,,,,,,,,,,,,,,
England,25_KS2P_RWMHIG_READ_DIS_ENG,RwmHigher_Reading_Dis_Cohort_Eng_Current_Num,"Reading, writing and maths higher standard",RwmHigher,Disadvantaged,Dis,EES,0,0,KS2_Performance,Performance,,,,,,,,subject,Reading,,,,,,,,,,,,,
England,25_KS2P_RWMHIG_WRIT_DIS_ENG,RwmHigher_Writing_Dis_Cohort_Eng_Current_Num,"Reading, writing and maths higher standard",RwmHigher,Disadvantaged,Dis,EES,0,0,KS2_Performance,Performance,,,,,,,,subject,Writing,,,,,,,,,,,,,
England,25_KS2P_RWMHIG_MATH_DIS_ENG,RwmHigher_Maths_Dis_Cohort_Eng_Current_Num,"Reading, writing and maths higher standard",RwmHigher,Disadvantaged,Dis,EES,0,0,KS2_Performance,Performance,,,,,,,,subject,Maths,,,,,,,,,,,,,
England,25_KS2P_RWMHIG_NDI_ENG,RwmHigher_NDi_Cohort_Eng_Current_Num,"Reading, writing and maths higher standard",RwmHigher,Not disadvantaged,NDi,EES,0,0,KS2_Performance,Performance,,,,,,,,,,,,,,,,,,,,,,
England,25_KS2P_RWMHIG_READ_NDI_ENG,RwmHigher_Reading_NDi_Cohort_Eng_Current_Num,"Reading, writing and maths higher standard",RwmHigher,Not disadvantaged,NDi,EES,0,0,KS2_Performance,Performance,,,,,,,,subject,Reading,,,,,,,,,,,,,
England,25_KS2P_RWMHIG_WRIT_NDI_ENG,RwmHigher_Writing_NDi_Cohort_Eng_Current_Num,"Reading, writing and maths higher standard",RwmHigher,Not disadvantaged,NDi,EES,0,0,KS2_Performance,Performance,,,,,,,,subject,Writing,,,,,,,,,,,,,
England,25_KS2P_RWMHIG_MATH_NDI_ENG,RwmHigher_Maths_NDi_Cohort_Eng_Current_Num,"Reading, writing and maths higher standard",RwmHigher,Not disadvantaged,NDi,EES,0,0,KS2_Performance,Performance,,,,,,,,subject,Maths,,,,,,,,,,,,,
England,25_KS2P_RWMHIG_SENEHC_ENG,RwmHigher_SENEHC_Cohort_Eng_Current_Num,"Reading, writing and maths higher standard",RwmHigher,SEN EHC,SENEHC,EES,0,0,KS2_Performance,Performance,,,,,,,,,,,,,,,,,,,,,,
England,25_KS2P_RWMHIG_READ_SENEHC_ENG,RwmHigher_Reading_SENEHC_Cohort_Eng_Current_Num,"Reading, writing and maths higher standard",RwmHigher,SEN EHC,SENEHC,EES,0,0,KS2_Performance,Performance,,,,,,,,subject,Reading,,,,,,,,,,,,,
England,25_KS2P_RWMHIG_WRIT_SENEHC_ENG,RwmHigher_Writing_SENEHC_Cohort_Eng_Current_Num,"Reading, writing and maths higher standard",RwmHigher,SEN EHC,SENEHC,EES,0,0,KS2_Performance,Performance,,,,,,,,subject,Writing,,,,,,,,,,,,,
England,25_KS2P_RWMHIG_MATH_SENEHC_ENG,RwmHigher_Maths_SENEHC_Cohort_Eng_Current_Num,"Reading, writing and maths higher standard",RwmHigher,SEN EHC,SENEHC,EES,0,0,KS2_Performance,Performance,,,,,,,,subject,Maths,,,,,,,,,,,,,
England,25_KS2P_RWMHIG_SENSUP_ENG,RwmHigher_SENSup_Cohort_Eng_Current_Num,"Reading, writing and maths higher standard",RwmHigher,SEN support,SENSup,EES,0,0,KS2_Performance,Performance,,,,,,,,,,,,,,,,,,,,,,
England,25_KS2P_RWMHIG_READ_SENSUP_ENG,RwmHigher_Reading_SENSup_Cohort_Eng_Current_Num,"Reading, writing and maths higher standard",RwmHigher,SEN support,SENSup,EES,0,0,KS2_Performance,Performance,,,,,,,,subject,Reading,,,,,,,,,,,,,
England,25_KS2P_RWMHIG_WRIT_SENSUP_ENG,RwmHigher_Writing_SENSup_Cohort_Eng_Current_Num,"Reading, writing and maths higher standard",RwmHigher,SEN support,SENSup,EES,0,0,KS2_Performance,Performance,,,,,,,,subject,Writing,,,,,,,,,,,,,
England,25_KS2P_RWMHIG_MATH_SENSUP_ENG,RwmHigher_Maths_SENSup_Cohort_Eng_Current_Num,"Reading, writing and maths higher standard",RwmHigher,SEN support,SENSup,EES,0,0,KS2_Performance,Performance,,,,,,,,subject,Maths,,,,,,,,,,,,,
England,25_KS2P_RWMHIG_NOSEN_ENG,RwmHigher_NoSEN_Cohort_Eng_Current_Num,"Reading, writing and maths higher standard",RwmHigher,No SEN,NoSEN,EES,0,0,KS2_Performance,Performance,,,,,,,,,,,,,,,,,,,,,,
England,25_KS2P_RWMHIG_READ_NOSEN_ENG,RwmHigher_Reading_NoSEN_Cohort_Eng_Current_Num,"Reading, writing and maths higher standard",RwmHigher,No SEN,NoSEN,EES,0,0,KS2_Performance,Performance,,,,,,,,subject,Reading,,,,,,,,,,,,,
England,25_KS2P_RWMHIG_WRIT_NOSEN_ENG,RwmHigher_Writing_NoSEN_Cohort_Eng_Current_Num,"Reading, writing and maths higher standard",RwmHigher,No SEN,NoSEN,EES,0,0,KS2_Performance,Performance,,,,,,,,subject,Writing,,,,,,,,,,,,,
England,25_KS2P_RWMHIG_MATH_NOSEN_ENG,RwmHigher_Maths_NoSEN_Cohort_Eng_Current_Num,"Reading, writing and maths higher standard",RwmHigher,No SEN,NoSEN,EES,0,0,KS2_Performance,Performance,,,,,,,,subject,Maths,,,,,,,,,,,,,
England,25_KS2P_RWMHIG_EFL_ENG,RwmHigher_EFL_Cohort_Eng_Current_Num,"Reading, writing and maths higher standard",RwmHigher,English first language,EFL,EES,0,0,KS2_Performance,Performance,,,,,,,,,,,,,,,,,,,,,,
England,25_KS2P_RWMHIG_READ_EFL_ENG,RwmHigher_Reading_EFL_Cohort_Eng_Current_Num,"Reading, writing and maths higher standard",RwmHigher,English first language,EFL,EES,0,0,KS2_Performance,Performance,,,,,,,,subject,Reading,,,,,,,,,,,,,
England,25_KS2P_RWMHIG_WRIT_EFL_ENG,RwmHigher_Writing_EFL_Cohort_Eng_Current_Num,"Reading, writing and maths higher standard",RwmHigher,English first language,EFL,EES,0,0,KS2_Performance,Performance,,,,,,,,subject,Writing,,,,,,,,,,,,,
England,25_KS2P_RWMHIG_MATH_EFL_ENG,RwmHigher_Maths_EFL_Cohort_Eng_Current_Num,"Reading, writing and maths higher standard",RwmHigher,English first language,EFL,EES,0,0,KS2_Performance,Performance,,,,,,,,subject,Maths,,,,,,,,,,,,,
England,25_KS2P_RWMHIG_EAL_ENG,RwmHigher_EAL_Cohort_Eng_Current_Num,"Reading, writing and maths higher standard",RwmHigher,English as an additional language,EAL,EES,0,0,KS2_Performance,Performance,,,,,,,,,,,,,,,,,,,,,,
England,25_KS2P_RWMHIG_READ_EAL_ENG,RwmHigher_Reading_EAL_Cohort_Eng_Current_Num,"Reading, writing and maths higher standard",RwmHigher,English as an additional language,EAL,EES,0,0,KS2_Performance,Performance,,,,,,,,subject,Reading,,,,,,,,,,,,,
England,25_KS2P_RWMHIG_WRIT_EAL_ENG,RwmHigher_Writing_EAL_Cohort_Eng_Current_Num,"Reading, writing and maths higher standard",RwmHigher,English as an additional language,EAL,EES,0,0,KS2_Performance,Performance,,,,,,,,subject,Writing,,,,,,,,,,,,,
England,25_KS2P_RWMHIG_MATH_EAL_ENG,RwmHigher_Maths_EAL_Cohort_Eng_Current_Num,"Reading, writing and maths higher standard",RwmHigher,English as an additional language,EAL,EES,0,0,KS2_Performance,Performance,,,,,,,,subject,Maths,,,,,,,,,,,,,
England,25_KS2P_RWMHIG_NMO_ENG,RwmHigher_NMo_Cohort_Eng_Current_Num,"Reading, writing and maths higher standard",RwmHigher,Non-mobile,NMo,EES,0,0,KS2_Performance,Performance,,,,,,,,,,,,,,,,,,,,,,
England,25_KS2P_RWMHIG_READ_NMO_ENG,RwmHigher_Reading_NMo_Cohort_Eng_Current_Num,"Reading, writing and maths higher standard",RwmHigher,Non-mobile,NMo,EES,0,0,KS2_Performance,Performance,,,,,,,,subject,Reading,,,,,,,,,,,,,
England,25_KS2P_RWMHIG_WRIT_NMO_ENG,RwmHigher_Writing_NMo_Cohort_Eng_Current_Num,"Reading, writing and maths higher standard",RwmHigher,Non-mobile,NMo,EES,0,0,KS2_Performance,Performance,,,,,,,,subject,Writing,,,,,,,,,,,,,
England,25_KS2P_RWMHIG_MATH_NMO_ENG,RwmHigher_Maths_NMo_Cohort_Eng_Current_Num,"Reading, writing and maths higher standard",RwmHigher,Non-mobile,NMo,EES,0,0,KS2_Performance,Performance,,,,,,,,subject,Maths,,,,,,,,,,,,,
England,25_KS2P_RWMHIG_MOB_ENG,RwmHigher_Mob_Cohort_Eng_Current_Num,"Reading, writing and maths higher standard",RwmHigher,Mobile,Mob,EES,0,0,KS2_Performance,Performance,,,,,,,,,,,,,,,,,,,,,,
England,25_KS2P_RWMHIG_READ_MOB_ENG,RwmHigher_Reading_Mob_Cohort_Eng_Current_Num,"Reading, writing and maths higher standard",RwmHigher,Mobile,Mob,EES,0,0,KS2_Performance,Performance,,,,,,,,subject,Reading,,,,,,,,,,,,,
England,25_KS2P_RWMHIG_WRIT_MOB_ENG,RwmHigher_Writing_Mob_Cohort_Eng_Current_Num,"Reading, writing and maths higher standard",RwmHigher,Mobile,Mob,EES,0,0,KS2_Performance,Performance,,,,,,,,subject,Writing,,,,,,,,,,,,,
England,25_KS2P_RWMHIG_MATH_MOB_ENG,RwmHigher_Maths_Mob_Cohort_Eng_Current_Num,"Reading, writing and maths higher standard",RwmHigher,Mobile,Mob,EES,0,0,KS2_Performance,Performance,,,,,,,,subject,Maths,,,,,,,,,,,,,
England,25_KS2P_READSCA_TOT_ENG,ReadingScaledScore_Tot_Cohort_Eng_Current_Num,Reading scaled score,ReadingScaledScore,Total,Tot,EES,0,0,KS2_Performance,Performance,,,,,,,,,,,,,,,,,,,,,,
England,25_KS2P_READSCA_BOY_ENG,ReadingScaledScore_Boy_Cohort_Eng_Current_Num,Reading scaled score,ReadingScaledScore,Boys,Boy,EES,0,0,KS2_Performance,Performance,,,,,,,,,,,,,,,,,,,,,,
England,25_KS2P_READSCA_GRL_ENG,ReadingScaledScore_Grl_Cohort_Eng_Current_Num,Reading scaled score,ReadingScaledScore,Girls,Grl,EES,0,0,KS2_Performance,Performance,,,,,,,,,,,,,,,,,,,,,,
England,25_KS2P_READSCA_DIS_ENG,ReadingScaledScore_Dis_Cohort_Eng_Current_Num,Reading scaled score,ReadingScaledScore,Disadvantaged,Dis,EES,0,0,KS2_Performance,Performance,,,,,,,,,,,,,,,,,,,,,,
England,25_KS2P_READSCA_NDI_ENG,ReadingScaledScore_NDi_Cohort_Eng_Current_Num,Reading scaled score,ReadingScaledScore,Not disadvantaged,NDi,EES,0,0,KS2_Performance,Performance,,,,,,,,,,,,,,,,,,,,,,
England,25_KS2P_READSCA_SENEHC_ENG,ReadingScaledScore_SENEHC_Cohort_Eng_Current_Num,Reading scaled score,ReadingScaledScore,SEN EHC,SENEHC,EES,0,0,KS2_Performance,Performance,,,,,,,,,,,,,,,,,,,,,,
England,25_KS2P_READSCA_SENSUP_ENG,ReadingScaledScore_SENSup_Cohort_Eng_Current_Num,Reading scaled score,ReadingScaledScore,SEN support,SENSup,EES,0,0,KS2_Performance,Performance,,,,,,,,,,,,,,,,,,,,,,
